ID	FileName	Frame	Kind	SubKind	Tag1	Tag2
1617	def_tiance_w_001_5.UITex	0	防具	鞋		
1618	def_tiance_w_002_1.UITex	0	防具	上衣		
1619	def_tiance_w_002_2.UITex	0	防具	裤子		
1620	def_tiance_w_002_3.UITex	0	防具	护臂		
1621	def_tiance_w_002_4.UITex	0	防具	腰带		
1622	def_tiance_w_002_5.UITex	0	防具	鞋		
1623	def_wanhua_m_001_1.UITex	0	防具	上衣		
1624	def_wanhua_m_001_2.UITex	0	防具	裤子		
1625	def_wanhua_m_001_3.UITex	0	防具	护臂		
1626	def_wanhua_m_001_4.UITex	0	防具	腰带		
1627	def_wanhua_m_001_5.UITex	0	防具	鞋		
1628	def_wanhua_m_002_1.UITex	0	防具	上衣		
1629	def_wanhua_m_002_2.UITex	0	防具	裤子		
1630	def_wanhua_m_002_3.UITex	0	防具	护臂		
1631	def_wanhua_m_002_4.UITex	0	防具	腰带		
1632	def_wanhua_m_002_5.UITex	0	防具	鞋		
1633	def_wanhua_m_shoes1_5.UITex	0	防具	鞋		
1634	def_wanhua_w_001_1.UITex	0	防具	上衣		
1635	def_wanhua_w_001_2.UITex	0	防具	裤子		
1636	def_wanhua_w_001_3.UITex	0	防具	护臂		
1637	def_wanhua_w_001_4.UITex	0	防具	腰带		
1638	def_wanhua_w_001_5.UITex	0	防具	鞋		
1639	def_wanhua_w_002_1.UITex	0	防具	上衣		
1640	def_wanhua_w_002_2.UITex	0	防具	裤子		
1641	def_wanhua_w_002_3.UITex	0	防具	护臂		
1642	def_wanhua_w_002_4.UITex	0	防具	腰带		
1643	def_wanhua_w_002_5.UITex	0	防具	鞋		
1644	def_wanhua_w_shoes1_5.UITex	0	防具	鞋		
1645	Rec_chunyang_Item_01.UITex	0	技能	阵法		
1646	Rec_chunyang_Item_02.UITex	0	技能	阵法		
1647	Rec_chunyang_Item_03.UITex	0	技能	阵法		
1648	Rec_chunyang_Skill_01.UITex	0	技能	阵法		
1649	Rec_chunyang_Skill_02.UITex	0	技能	阵法		
1650	Rec_chunyang_Skill_03.UITex	0	技能	阵法		
1651	Rec_qixiu_Item_01.UITex	0	技能	阵法		
1652	Rec_qixiu_Item_02.UITex	0	技能	阵法		
1653	Rec_qixiu_Item_03.UITex	0	技能	阵法		
1654	Rec_qixiu_Skill_01.UITex	0	技能	阵法		
1655	Rec_qixiu_Skill_02.UITex	0	技能	阵法		
1656	Rec_qixiu_Skill_03.UITex	0	技能	阵法		
1657	Rec_shaolin_Item_01.UITex	0	技能	阵法		
1658	Rec_shaolin_Item_02.UITex	0	技能	阵法		
1659	Rec_shaolin_Item_03.UITex	0	技能	阵法		
1660	Rec_shaolin_Skill_01.UITex	0	技能	阵法		
1661	Rec_shaolin_Skill_02.UITex	0	技能	阵法		
1662	Rec_shaolin_Skill_03.UITex	0	技能	阵法		
1663	Rec_tiance_Item_01.UITex	0	技能	阵法		
1664	Rec_tiance_Item_02.UITex	0	技能	阵法		
1665	Rec_tiance_Item_03.UITex	0	技能	阵法		
1666	Rec_tiance_Skill_01.UITex	0	技能	阵法		
1667	Rec_tiance_Skill_02.UITex	0	技能	阵法		
1668	Rec_tiance_Skill_03.UITex	0	技能	阵法		
1669	Rec_wanhua_Item_01.UITex	0	技能	阵法		
1670	Rec_wanhua_Item_02.UITex	0	技能	阵法		
1671	Rec_wanhua_Item_03.UITex	0	技能	阵法		
1672	Rec_wanhua_Skill_01.UITex	0	技能	阵法		
1673	Rec_wanhua_Skill_02.UITex	0	技能	阵法		
1674	Rec_wanhua_Skill_03.UITex	0	技能	阵法		
1675	Skill_jianghu11.UITex	0	技能	江湖		
1676	Rec_jianghu_Item_01.UITex	0	技能	阵法		
1677	Rec_jianghu_Item_02.UITex	0	技能	阵法		
1678	Rec_jianghu_Item_03.UITex	0	技能	阵法		
1679	Rec_jianghu_Skill_01.UITex	0	技能	阵法		
1680	Rec_jianghu_Skill_02.UITex	0	技能	阵法		
1681	Rec_jianghu_Skill_03.UITex	0	技能	阵法		
1682	extend_Back_01.UITex	0	防具	背部挂件		
1683	extend_Back_02.UITex	0	防具	背部挂件		
1684	extend_Back_03.UITex	0	防具	背部挂件		
1685	extend_Back_04.UITex	0	防具	背部挂件		
1686	extend_Back_05.UITex	0	防具	背部挂件		
1687	extend_Back_06.UITex	0	防具	背部挂件		
1688	extend_Back_07.UITex	0	防具	背部挂件		
1689	extend_Back_08.UITex	0	防具	背部挂件		
1690	extend_back_09.UITex	0	防具	背部挂件		
1691	extend_Back_10.UITex	0	防具	背部挂件		
1692	extend_Back_11.UITex	0	防具	背部挂件		
1693	extend_Back_12.UITex	0	防具	背部挂件		
1694	extend_Back_13.UITex	0	防具	背部挂件		
1695	extend_Waist_01.UITex	0	防具	腰部挂件		
1696	extend_Waist_02.UITex	0	防具	腰部挂件		
1697	extend_Waist_03.UITex	0	防具	腰部挂件		
1698	extend_Waist_04.UITex	0	防具	腰部挂件		
1699	extend_Waist_05.UITex	0	防具	腰部挂件		
1700	extend_Waist_06.UITex	0	防具	腰部挂件		
1701	extend_Waist_07.UITex	0	防具	腰部挂件		
1702	extend_Waist_08.UITex	0	防具	腰部挂件		
1703	extend_Waist_09.UITex	0	防具	腰部挂件		
1704	extend_Waist_10.UITex	0	防具	腰部挂件		
1705	extend_Waist_11.UITex	0	防具	腰部挂件		
1706	extend_Waist_12.UITex	0	防具	腰部挂件		
1707	wpn_wand21.UITex	0	武器	棍		
1708	quest_longmen_shudu_baihu.UITex	0	任务特殊	<未定义>		
1709	quest_longmen_shudu_baihu.UITex	1	任务特殊	<未定义>		
1710	quest_longmen_shudu_baihu.UITex	2	任务特殊	<未定义>		
1711	quest_longmen_shudu_baihu.UITex	3	任务特殊	<未定义>		
1712	quest_longmen_shudu_baihu.UITex	4	任务特殊	<未定义>		
1713	quest_longmen_shudu_baihu.UITex	5	任务特殊	<未定义>		
1714	quest_longmen_shudu_baihu.UITex	6	任务特殊	<未定义>		
1715	quest_longmen_shudu_baihu.UITex	7	任务特殊	<未定义>		
1716	quest_longmen_shudu_baihu.UITex	8	任务特殊	<未定义>		
1717	quest_longmen_shudu_baihu.UITex	9	任务特殊	<未定义>		
1718	quest_longmen_shudu_baihu.UITex	10	任务特殊	<未定义>		
1719	quest_longmen_shudu_baihu.UITex	11	任务特殊	<未定义>		
1720	quest_longmen_shudu_baihu.UITex	12	任务特殊	<未定义>		
1721	quest_longmen_shudu_baihu.UITex	13	任务特殊	<未定义>		
1722	quest_longmen_shudu_baihu.UITex	14	任务特殊	<未定义>		
1723	quest_longmen_shudu_baihu.UITex	15	任务特殊	<未定义>		
1724	quest_longmen_shudu_bg.UITex	0	任务特殊	<未定义>		
1725	quest_longmen_shudu_bg.UITex	1	任务特殊	<未定义>		
1726	quest_longmen_shudu_bg.UITex	2	任务特殊	<未定义>		
1727	quest_longmen_shudu_bg.UITex	3	任务特殊	<未定义>		
1728	quest_longmen_shudu_bg.UITex	4	任务特殊	<未定义>		
1729	quest_longmen_shudu_bg.UITex	5	任务特殊	<未定义>		
1730	quest_longmen_shudu_bg.UITex	6	任务特殊	<未定义>		
1731	quest_longmen_shudu_bg.UITex	7	任务特殊	<未定义>		
1732	quest_longmen_shudu_bg.UITex	8	任务特殊	<未定义>		
1733	quest_longmen_shudu_bg.UITex	9	任务特殊	<未定义>		
1734	quest_longmen_shudu_bg.UITex	10	任务特殊	<未定义>		
1735	quest_longmen_shudu_bg.UITex	11	任务特殊	<未定义>		
1736	quest_longmen_shudu_bg.UITex	12	任务特殊	<未定义>		
1737	quest_longmen_shudu_bg.UITex	13	任务特殊	<未定义>		
1738	quest_longmen_shudu_bg.UITex	14	任务特殊	<未定义>		
1739	quest_longmen_shudu_bg.UITex	15	任务特殊	<未定义>		
1740	quest_longmen_shudu_qinglong.UITex	0	任务特殊	<未定义>		
1741	quest_longmen_shudu_qinglong.UITex	1	任务特殊	<未定义>		
1742	quest_longmen_shudu_qinglong.UITex	2	任务特殊	<未定义>		
1743	quest_longmen_shudu_qinglong.UITex	3	任务特殊	<未定义>		
1744	quest_longmen_shudu_qinglong.UITex	4	任务特殊	<未定义>		
1745	quest_longmen_shudu_qinglong.UITex	5	任务特殊	<未定义>		
1746	quest_longmen_shudu_qinglong.UITex	6	任务特殊	<未定义>		
1747	quest_longmen_shudu_qinglong.UITex	7	任务特殊	<未定义>		
1748	quest_longmen_shudu_qinglong.UITex	8	任务特殊	<未定义>		
1749	quest_longmen_shudu_qinglong.UITex	9	任务特殊	<未定义>		
1750	quest_longmen_shudu_qinglong.UITex	10	任务特殊	<未定义>		
1751	quest_longmen_shudu_qinglong.UITex	11	任务特殊	<未定义>		
1752	quest_longmen_shudu_qinglong.UITex	12	任务特殊	<未定义>		
1753	quest_longmen_shudu_qinglong.UITex	13	任务特殊	<未定义>		
1754	quest_longmen_shudu_qinglong.UITex	14	任务特殊	<未定义>		
1755	quest_longmen_shudu_qinglong.UITex	15	任务特殊	<未定义>		
1756	quest_longmen_shudu_xuanwu.UITex	0	任务特殊	<未定义>		
1757	quest_longmen_shudu_xuanwu.UITex	1	任务特殊	<未定义>		
1758	quest_longmen_shudu_xuanwu.UITex	2	任务特殊	<未定义>		
1759	quest_longmen_shudu_xuanwu.UITex	3	任务特殊	<未定义>		
1760	quest_longmen_shudu_xuanwu.UITex	4	任务特殊	<未定义>		
1761	quest_longmen_shudu_xuanwu.UITex	5	任务特殊	<未定义>		
1762	quest_longmen_shudu_xuanwu.UITex	6	任务特殊	<未定义>		
1763	quest_longmen_shudu_xuanwu.UITex	7	任务特殊	<未定义>		
1764	quest_longmen_shudu_xuanwu.UITex	8	任务特殊	<未定义>		
1765	quest_longmen_shudu_xuanwu.UITex	9	任务特殊	<未定义>		
1766	quest_longmen_shudu_xuanwu.UITex	10	任务特殊	<未定义>		
1767	quest_longmen_shudu_xuanwu.UITex	11	任务特殊	<未定义>		
1768	quest_longmen_shudu_xuanwu.UITex	12	任务特殊	<未定义>		
1769	quest_longmen_shudu_xuanwu.UITex	13	任务特殊	<未定义>		
1770	quest_longmen_shudu_xuanwu.UITex	14	任务特殊	<未定义>		
1771	quest_longmen_shudu_xuanwu.UITex	15	任务特殊	<未定义>		
1772	quest_longmen_shudu_zhuque.UITex	0	任务特殊	<未定义>		
1773	quest_longmen_shudu_zhuque.UITex	1	任务特殊	<未定义>		
1774	quest_longmen_shudu_zhuque.UITex	2	任务特殊	<未定义>		
1775	quest_longmen_shudu_zhuque.UITex	3	任务特殊	<未定义>		
1776	quest_longmen_shudu_zhuque.UITex	4	任务特殊	<未定义>		
1777	quest_longmen_shudu_zhuque.UITex	5	任务特殊	<未定义>		
1778	quest_longmen_shudu_zhuque.UITex	6	任务特殊	<未定义>		
1779	quest_longmen_shudu_zhuque.UITex	7	任务特殊	<未定义>		
1780	quest_longmen_shudu_zhuque.UITex	8	任务特殊	<未定义>		
1781	quest_longmen_shudu_zhuque.UITex	9	任务特殊	<未定义>		
1782	quest_longmen_shudu_zhuque.UITex	10	任务特殊	<未定义>		
1783	quest_longmen_shudu_zhuque.UITex	11	任务特殊	<未定义>		
1784	quest_longmen_shudu_zhuque.UITex	12	任务特殊	<未定义>		
1785	quest_longmen_shudu_zhuque.UITex	13	任务特殊	<未定义>		
1786	quest_longmen_shudu_zhuque.UITex	14	任务特殊	<未定义>		
1787	quest_longmen_shudu_zhuque.UITex	15	任务特殊	<未定义>		
1788	quest_longmen_shudu_check.UITex	0	任务特殊	<未定义>		
1789	quest_longmen_shudu_p11.UITex	0	任务特殊	<未定义>		
1790	quest_longmen_shudu_p13.UITex	0	任务特殊	<未定义>		
1791	quest_longmen_shudu_p21.UITex	0	任务特殊	<未定义>		
1792	quest_longmen_shudu_p23.UITex	0	任务特殊	<未定义>		
1793	quest_longmen_shudu_p31.UITex	0	任务特殊	<未定义>		
1794	quest_longmen_shudu_p33.UITex	0	任务特殊	<未定义>		
1795	quest_longmen_shudu_p41.UITex	0	任务特殊	<未定义>		
1796	quest_longmen_shudu_p43.UITex	0	任务特殊	<未定义>		
1797	Formation_chunyang_01.UITex	0	技能	阵法		
1798	Formation_chunyang_10.UITex	0	技能	阵法		
1799	Formation_qixiu_01.UITex	0	技能	阵法		
1800	Formation_qixiu_10.UITex	0	技能	阵法		
1801	Formation_shaolin_01.UITex	0	技能	阵法		
1802	Formation_shaolin_10.UITex	0	技能	阵法		
1803	Formation_tiance_01.UITex	0	技能	阵法		
1804	Formation_tiance_10.UITex	0	技能	阵法		
1805	Formation_wanhua_01.UITex	0	技能	阵法		
1806	Formation_wanhua_10.UITex	0	技能	阵法		
1807	Formation_chunyang_01A.UITex	0	技能	阵法		
1808	Formation_chunyang_10A.UITex	0	技能	阵法		
1809	Formation_qixiu_01A.UITex	0	技能	阵法		
1810	Formation_qixiu_10A.UITex	0	技能	阵法		
1811	Formation_shaolin_01A.UITex	0	技能	阵法		
1812	Formation_shaolin_10A.UITex	0	技能	阵法		
1813	Formation_tiance_01A.UITex	0	技能	阵法		
1814	Formation_tiance_10A.UITex	0	技能	阵法		
1815	Formation_wanhua_01A.UITex	0	技能	阵法		
1816	Formation_wanhua_10A.UITex	0	技能	阵法		
1817	Formation_01.UITex	0	技能	阵法		
1818	Formation_01A.UITex	0	技能	阵法		
1819	quest_cloth04.UITex	0	任务特殊	<未定义>		
1820	quest_cookspecial02.UITex	0	任务特殊	<未定义>		
1821	quest_cookspecial03.UITex	0	任务特殊	<未定义>		
1822	quest_cookspecial04.UITex	0	任务特殊	<未定义>		
1823	quest_cookspecial05.UITex	0	任务特殊	<未定义>		
1824	Rec_chunyang_01.UITex	0	技能	秘笈		
1825	Rec_chunyang_02.UITex	0	技能	秘笈		
1826	Rec_chunyang_03.UITex	0	技能	秘笈		
1827	Rec_chunyang_04.UITex	0	技能	秘笈		
1828	Rec_chunyang_05.UITex	0	技能	秘笈		
1829	Rec_chunyang_06.UITex	0	技能	秘笈		
1830	Rec_chunyang_07.UITex	0	技能	秘笈		
1831	Rec_chunyang_08.UITex	0	技能	秘笈		
1832	Rec_chunyang_09.UITex	0	技能	秘笈		
1833	Rec_chunyang_10.UITex	0	技能	秘笈		
1834	Rec_chunyang_11.UITex	0	技能	秘笈		
1835	Rec_qixiu_01.UITex	0	技能	秘笈		
1836	Rec_qixiu_02.UITex	0	技能	秘笈		
1837	Rec_qixiu_03.UITex	0	技能	秘笈		
1838	Rec_qixiu_04.UITex	0	技能	秘笈		
1839	Rec_qixiu_05.UITex	0	技能	秘笈		
1840	Rec_qixiu_06.UITex	0	技能	秘笈		
1841	Rec_qixiu_07.UITex	0	技能	秘笈		
1842	Rec_qixiu_08.UITex	0	技能	秘笈		
1843	Rec_qixiu_09.UITex	0	技能	秘笈		
1844	Rec_qixiu_10.UITex	0	技能	秘笈		
1845	Rec_qixiu_11.UITex	0	技能	秘笈		
1846	Rec_shaolin_01.UITex	0	技能	秘笈		
1847	Rec_shaolin_02.UITex	0	技能	秘笈		
1848	Rec_shaolin_03.UITex	0	技能	秘笈		
1849	Rec_shaolin_04.UITex	0	技能	秘笈		
1850	Rec_shaolin_05.UITex	0	技能	秘笈		
1851	Rec_shaolin_06.UITex	0	技能	秘笈		
1852	Rec_shaolin_07.UITex	0	技能	秘笈		
1853	Rec_shaolin_08.UITex	0	技能	秘笈		
1854	Rec_shaolin_09.UITex	0	技能	秘笈		
1855	Rec_shaolin_10.UITex	0	技能	秘笈		
1856	Rec_shaolin_11.UITex	0	技能	秘笈		
1857	Rec_tiance_01.UITex	0	技能	秘笈		
1858	Rec_tiance_02.UITex	0	技能	秘笈		
1859	Rec_tiance_03.UITex	0	技能	秘笈		
1860	Rec_tiance_04.UITex	0	技能	秘笈		
1861	Rec_tiance_05.UITex	0	技能	秘笈		
1862	Rec_tiance_06.UITex	0	技能	秘笈		
1863	Rec_tiance_07.UITex	0	技能	秘笈		
1864	Rec_tiance_08.UITex	0	技能	秘笈		
1865	Rec_tiance_09.UITex	0	技能	秘笈		
1866	Rec_tiance_10.UITex	0	技能	秘笈		
1867	Rec_tiance_11.UITex	0	技能	秘笈		
1868	Rec_wanhua_01.UITex	0	技能	秘笈		
1869	Rec_wanhua_02.UITex	0	技能	秘笈		
1870	Rec_wanhua_03.UITex	0	技能	秘笈		
1871	Rec_wanhua_04.UITex	0	技能	秘笈		
1872	Rec_wanhua_05.UITex	0	技能	秘笈		
1873	Rec_wanhua_06.UITex	0	技能	秘笈		
1874	Rec_wanhua_07.UITex	0	技能	秘笈		
1875	Rec_wanhua_08.UITex	0	技能	秘笈		
1876	Rec_wanhua_09.UITex	0	技能	秘笈		
1877	Rec_wanhua_10.UITex	0	技能	秘笈		
1878	Rec_wanhua_11.UITex	0	技能	秘笈		
1879	Rec_jianghu_01.UITex	0	技能	秘笈		
1880	Rec_jianghu_02.UITex	0	技能	秘笈		
1881	Rec_jianghu_03.UITex	0	技能	秘笈		
1882	Rec_jianghu_04.UITex	0	技能	秘笈		
1883	Rec_jianghu_05.UITex	0	技能	秘笈		
1884	Rec_jianghu_06.UITex	0	技能	秘笈		
1885	Rec_jianghu_07.UITex	0	技能	秘笈		
1886	Rec_jianghu_08.UITex	0	技能	秘笈		
1887	Rec_jianghu_09.UITex	0	技能	秘笈		
1888	Rec_jianghu_10.UITex	0	技能	秘笈		
1889	Rec_jianghu_11.UITex	0	技能	秘笈		
1890	system14.UITex	0	道具	系统		
1891	horse_02.UITex	0	防具	马匹相关		
1892	horse_03.UITex	0	防具	马匹相关		
1893	horse_04.UITex	0	防具	马匹相关		
1894	horse_05.UITex	0	防具	马匹相关		
1895	horse_06.UITex	0	防具	马匹相关		
1896	horse_07.UITex	0	防具	马匹相关		
1897	horse_08.UITex	0	防具	马匹相关		
1898	horse_09.UITex	0	防具	马匹相关		
1899	skill_jianghu12.UITex	0	技能	江湖		
1900	tkt_necklace10.UITex	0	饰品	项链		玉
1901	quest_longmen_jiguan1.UITex	0	任务特殊	<未定义>		
1902	quest_longmen_jiguan2.UITex	0	任务特殊	<未定义>		
1903	quest_longmen_jiguan3.UITex	0	任务特殊	<未定义>		
1904	quest_longmen_jiguan4.UITex	0	任务特殊	<未定义>		
1905	quest_longmen_sha_bai.UITex	0	任务特殊	<未定义>		
1906	quest_longmen_sha_hei.UITex	0	任务特殊	<未定义>		
1907	quest_longmen_sha_hong.UITex	0	任务特殊	<未定义>		
1908	quest_longmen_sha_huang.UITex	0	任务特殊	<未定义>		
1909	quest_longmen_sha_lan.UITex	0	任务特殊	<未定义>		
1910	quest_longmen_sha_wuse.UITex	0	任务特殊	<未定义>		
1911	tkt_necklace10.UITex	0	饰品	项链		玉
1912	tkt_necklace10.UITex	0	饰品	项链		玉
1913	quest_longmen_jiguan5.UITex	0	任务特殊	<未定义>		
1914	quest_longmen_jiguan5_kick.UITex	0	任务特殊	<未定义>		
1915	dihuagongrenwu01.UITex	0	任务特殊	<未定义>		
1916	dihuagongrenwu02.UITex	0	任务特殊	<未定义>		
1917	dihuagongrenwu03.UITex	0	任务特殊	<未定义>		
1918	dihuagongrenwu04.UITex	0	任务特殊	<未定义>		
1919	dihuagongrenwu05.UITex	0	任务特殊	<未定义>		
1920	dihuagongrenwu06.UITex	0	任务特殊	<未定义>		
1921	dihuagongrenwu07.UITex	0	任务特殊	<未定义>		
1922	dihuagongrenwu08.UITex	0	任务特殊	<未定义>		
1923	dihuagongrenwu09.UITex	0	任务特殊	<未定义>		
1924	dihuagongrenwu0.UITex	0	任务特殊	<未定义>		
1925	dihuagongrenwu02_2_1.UITex	0	任务特殊	<未定义>		
1926	dihuagongrenwu02_3.UITex	0	任务特殊	<未定义>		
1927	dihuagongrenwu02_4_2.UITex	0	任务特殊	<未定义>		
1928	dihuagongrenwu02_5.UITex	0	任务特殊	<未定义>		
1929	dihuagongrenwu02_6_3.UITex	0	任务特殊	<未定义>		
1930	dihuagongrenwu04_2.UITex	0	任务特殊	<未定义>		
1931	dihuagongrenwu04_3.UITex	0	任务特殊	<未定义>		
1932	dihuagongrenwu04_4_5.UITex	0	任务特殊	<未定义>		
1933	dihuagongrenwu04_5.UITex	0	任务特殊	<未定义>		
1934	dihuagongrenwu04_6_6.UITex	0	任务特殊	<未定义>		
1935	dihuagongrenwu04_7.UITex	0	任务特殊	<未定义>		
1936	dihuagongrenwu06_2_7.UITex	0	任务特殊	<未定义>		
1937	dihuagongrenwu06_3.UITex	0	任务特殊	<未定义>		
1938	dihuagongrenwu06_5.UITex	0	任务特殊	<未定义>		
1939	dihuagongrenwu06_7.UITex	0	任务特殊	<未定义>		
1940	dihuagongrenwu10.UITex	0	任务特殊	<未定义>		
1941	wpn_spear17.UITex	0	武器	枪		
1942	wpn_spear18.UITex	0	武器	枪		
1943	wpn_double28.UITex	0	武器	双兵		
1944	wpn_double29.UITex	0	武器	双兵		
1945	wpn_double30.UITex	0	武器	双兵		
1946	wpn_double31.UITex	0	武器	双兵		
1947	wpn_spear19.UITex	0	武器	枪		
1948	wpn_spear20.UITex	0	武器	枪		
1949	wpn_spear21.UITex	0	武器	枪		
1950	wpn_spear22.UITex	0	武器	枪		
1951	wpn_spear23.UITex	0	武器	枪		
1952	wpn_double24.UITex	0	武器	双兵		
1953	wpn_double25.UITex	0	武器	双兵		
1954	wpn_double26.UITex	0	武器	双兵		
1955	wpn_double27.UITex	0	武器	双兵		
1956	extend_Back_14.UITex	0	防具	背部挂件		
1957	extend_Back_15.UITex	0	防具	背部挂件		
1958	extend_Back_16.UITex	0	防具	背部挂件		
1959	extend_Waist_13.UITex	0	防具	腰部挂件		
1960	extend_Waist_14.UITex	0	防具	腰部挂件		
1961	def_belt17.UITex	0	防具	腰带		
1962	def_belt18.UITex	0	防具	腰带		
1963	def_belt19.UITex	0	防具	腰带		
1964	def_belt20.UITex	0	防具	腰带		
1965	def_belt21.UITex	0	防具	腰带		
1966	def_belt22.UITex	0	防具	腰带		
1967	def_belt23.UITex	0	防具	腰带		
1968	def_belt24.UITex	0	防具	腰带		
1969	def_coat29.UITex	0	防具	上衣		
1970	def_coat30.UITex	0	防具	上衣		
1971	def_coat31.UITex	0	防具	上衣		
1972	def_coat32.UITex	0	防具	上衣		
1973	def_coat33.UITex	0	防具	上衣		
1974	def_coat34.UITex	0	防具	上衣		
1975	def_coat35.UITex	0	防具	上衣		
1976	def_coat36.UITex	0	防具	上衣		
1977	def_cuff41.UITex	0	防具	护臂		
1978	def_cuff42.UITex	0	防具	护臂		
1979	def_cuff43.UITex	0	防具	护臂		
1980	def_cuff44.UITex	0	防具	护臂		
1981	def_cuff45.UITex	0	防具	护臂		
1982	def_cuff46.UITex	0	防具	护臂		
1983	def_cuff47.UITex	0	防具	护臂		
1984	def_cuff48.UITex	0	防具	护臂		
1985	def_pants37.UITex	0	防具	裤子		
1986	def_pants38.UITex	0	防具	裤子		
1987	def_pants39.UITex	0	防具	裤子		
1988	def_pants40.UITex	0	防具	裤子		
1989	def_pants41.UITex	0	防具	裤子		
1990	def_pants42.UITex	0	防具	裤子		
1991	def_pants43.UITex	0	防具	裤子		
1992	def_pants44.UITex	0	防具	裤子		
1993	def_shoes23.UITex	0	防具	鞋		
1994	def_shoes24.UITex	0	防具	鞋		
1995	def_shoes25.UITex	0	防具	鞋		
1996	def_shoes26.UITex	0	防具	鞋		
1997	def_shoes27.UITex	0	防具	鞋		
1998	def_shoes28.UITex	0	防具	鞋		
1999	def_shoes29.UITex	0	防具	鞋		
2000	def_shoes30.UITex	0	防具	鞋		
2001	NormalGirl.UITex	0	道具	任务特殊		
2002	PrettyGirl.UITex	0	道具	任务特殊		
2003	YuRui.UITex	0	道具	任务特殊		
2004	def_head40.UITex	0	防具	帽子		
2005	def_head41.UITex	0	防具	帽子		
2006	def_head42.UITex	0	防具	帽子		
2007	def_head43.UITex	0	防具	帽子		
2008	def_head44.UITex	0	防具	帽子		
2009	def_head45.UITex	0	防具	帽子		
2010	def_head46.UITex	0	防具	帽子		
2011	def_head47.UITex	0	防具	帽子		
2012	def_head48.UITex	0	防具	帽子		
2013	def_head49.UITex	0	防具	帽子		
2014	def_head50.UITex	0	防具	帽子		
2015	def_head51.UITex	0	防具	帽子		
2016	extend_Waist_15.UITex	0	防具	腰部挂件		
2017	extend_Waist_16.UITex	0	防具	腰部挂件		
2018	extend_Waist_17.UITex	0	防具	腰部挂件		
2019	Skill_jianghu13.UITex	0	技能	通用		
2020	Skill_jianghu14.UITex	0	技能	通用		
2021	Skill_jianghu15.UITex	0	技能	通用		
2022	Skill_jianghu16.UITex	0	技能	通用		
2023	Skill_jianghu17.UITex	0	技能	通用		
2024	Skill_jianghu18.UITex	0	技能	通用		
2025	Skill_jianghu19.UITex	0	技能	通用		
2026	Skill_jianghu20.UITex	0	技能	通用		
2027	Skill_jianghu21.UITex	0	技能	通用		
2028	Skill_jianghu22.UITex	0	技能	通用		
2029	Skill_jianghu23.UITex	0	技能	通用		
2030	Skill_jianghu24.UITex	0	技能	通用		
2031	Skill_jianghu25.UITex	0	技能	通用		
2032	Skill_jianghu26.UITex	0	技能	通用		
2033	Skill_jianghu27.UITex	0	技能	通用		
2034	Skill_jianghu28.UITex	0	技能	通用		
2035	Skill_jianghu29.UITex	0	技能	通用		
2036	Skill_jianghu30.UITex	0	技能	通用		
2037	Skill_jianghu31.UITex	0	技能	通用		
2038	Skill_jianghu32.UITex	0	技能	通用		
2039	Skill_jianghu33.UITex	0	技能	通用		
2040	Skill_venation01.UITex	0	技能	经脉		
2041	Skill_venation02.UITex	0	技能	经脉		
2042	Skill_venation03.UITex	0	技能	经脉		
2043	Skill_venation04.UITex	0	技能	经脉		
2044	Skill_venation05.UITex	0	技能	经脉		
2045	Skill_venation06.UITex	0	技能	经脉		
2046	Skill_venation07.UITex	0	技能	经脉		
2047	Skill_venation08.UITex	0	技能	经脉		
2048	Skill_venation09.UITex	0	技能	经脉		
2049	Skill_venation10.UITex	0	技能	经脉		
2050	Skill_venation11.UITex	0	技能	经脉		
2051	Skill_venation12.UITex	0	技能	经脉		
2052	def_daoz_001_01.UITex	0	防具	上衣		
2053	def_daoz_001_02.UITex	0	防具	裤子		
2054	def_daoz_001_03.UITex	0	防具	护臂		
2055	def_daoz_001_04.UITex	0	防具	腰带		
2056	def_daoz_001_05.UITex	0	防具	鞋		
2057	def_eren_001_01.UITex	0	防具	上衣		
2058	def_eren_001_02.UITex	0	防具	裤子		
2059	def_eren_001_03.UITex	0	防具	护臂		
2060	def_eren_001_04.UITex	0	防具	腰带		
2061	def_eren_001_05.UITex	0	防具	鞋		
2062	def_haoqi_001_01.UITex	0	防具	上衣		
2063	def_haoqi_001_02.UITex	0	防具	裤子		
2064	def_haoqi_001_03.UITex	0	防具	护臂		
2065	def_haoqi_001_04.UITex	0	防具	腰带		
2066	def_haoqi_001_05.UITex	0	防具	鞋		
2067	def_kunlun_001_01.UITex	0	防具	上衣		
2068	def_kunlun_001_02 .UITex	0	防具	裤子		
2069	def_kunlun_001_03.UITex	0	防具	护臂		
2070	def_kunlun_001_04.UITex	0	防具	腰带		
2071	def_kunlun_001_05.UITex	0	防具	鞋		
2072	def_qixiu_003_01.UITex	0	防具	上衣		
2073	def_qixiu_003_02.UITex	0	防具	裤子		
2074	def_qixiu_003_03.UITex	0	防具	护臂		
2075	def_qixiu_003_04.UITex	0	防具	腰带		
2076	def_qixiu_003_05.UITex	0	防具	鞋		
2077	def_qixiu_003_06.UITex	0	防具	帽子		
2078	def_qixiu_004_01.UITex	0	防具	上衣		
2079	def_qixiu_004_02.UITex	0	防具	裤子		
2080	def_qixiu_004_03.UITex	0	防具	护臂		
2081	def_qixiu_004_04.UITex	0	防具	腰带		
2082	def_qixiu_004_05.UITex	0	防具	鞋		
2083	def_qixiu_004_06.UITex	0	防具	帽子		
