TabType	ID	Level	AucGenre	AucSubType	Name	BelongSchool	SetID	MagicKind	MagicType	GetType	PVE_PVP	Get_Force	Get_Desc	BelongMapID	PrestigeRequire
6	1518	109	1	6	九尾	2		治疗	会心	副本			{[司徒一一]}	37	
6	1519	111	1	6	六和曲笔	2		内功	无双,破防	副本	PVE		{[司徒一一]}	37	
6	1520	111	1	6	九尾	2		治疗	会心	副本			{[司徒一一]}	37	
6	1521	120	1	6	百花之触	2		治疗		副本			{[齐宗强]}	47	
6	1522	120	1	6	毒龙花	2		内功	无双,破防	副本	PVE		{[肖红]}	47	
6	1523	120	1	6	南斗注	2		治疗	会心	副本			{[七宝棋盒]}	42	
6	1524	120	1	6	北斗注	2		内功	破防	副本			{[七宝棋盒]}	42	
6	1525	122	1	6	百花之触	2		治疗		副本			{[齐宗强]}	47	
6	1526	122	1	6	毒龙花	2		内功	无双,破防	副本	PVE		{[肖红]}	47	
6	1527	122	1	6	南斗注	2		治疗	会心	副本			{[七宝棋盒]}	42	
6	1528	122	1	6	北斗注	2		内功	破防	副本			{[七宝棋盒]}	42	
6	1529	124	1	6	百花之触	2		治疗		副本			{[齐宗强]}	47	
6	1530	124	1	6	毒龙花	2		内功	无双,破防	副本	PVE		{[肖红]}	47	
6	1531	124	1	6	南斗注	2		治疗	会心	副本			{[七宝棋盒]}	42	
6	1532	124	1	6	北斗注	2		内功	破防	副本			{[七宝棋盒]}	42	
6	1533	120	1	6	孤心笔	2		内功	破防	副本,贡献度			{[肖红,熊奎、汪莽,卢元霸,齐宗强],[服部胧藏,野村一郎,尸灵武者,谢云流],[李裳秋,方鹤影,程傲,玄阴子,七宝棋盒,道衍],[卫栖梧,沙利亚,阿里曼入教主祭司,阿里曼监察使]},{戊字帮会物资商店}	47,44,42,40	
6	1534	120	1	6	镖师利笔	2		内功	会心,无双,命中	声望	PVE	镖局联盟	{镖局乙字声望商}		尊敬
6	1535	126	1	6	百花之触	2		治疗		副本			{[齐宗强]}	47	
6	1536	126	1	6	毒龙花	2		内功	无双,破防	副本	PVE		{[肖红]}	47	
6	1537	126	1	6	南斗注	2		治疗	会心	副本			{[七宝棋盒]}	42	
6	1538	126	1	6	北斗注	2		内功	破防	副本			{[七宝棋盒]}	42	
6	1539	122	1	6	孤心笔	2		内功	破防	副本			{[肖红,熊奎、汪莽,卢元霸,齐宗强],[服部胧藏,野村一郎,尸灵武者,谢云流],[李裳秋,方鹤影,程傲,玄阴子,七宝棋盒,道衍],[卫栖梧,沙利亚,阿里曼入教主祭司,阿里曼监察使]}	47,44,42,40	
6	1540	124	1	6	孤心笔	2		内功	破防	副本			{[肖红,熊奎、汪莽,卢元霸,齐宗强],[服部胧藏,野村一郎,尸灵武者,谢云流],[李裳秋,方鹤影,程傲,玄阴子,七宝棋盒,道衍],[卫栖梧,沙利亚,阿里曼入教主祭司,阿里曼监察使]}	47,44,42,40	
6	1541	145	1	6	慈隐医龙笔	2		治疗	会心,化劲,御劲		PVP				
6	1542	145	1	6	文曲岫玉笔	2		内功	会心,化劲,御劲		PVP				
6	1543	126	1	6	孤心笔	2		内功	破防	副本			{[肖红,熊奎、汪莽,卢元霸,齐宗强],[服部胧藏,野村一郎,尸灵武者,谢云流],[李裳秋,方鹤影,程傲,玄阴子,七宝棋盒,道衍],[卫栖梧,沙利亚,阿里曼入教主祭司,阿里曼监察使]}	47,44,42,40	
6	1544	147	1	6	慈隐医龙笔	2		治疗	会心,化劲,御劲		PVP				
6	1545	147	1	6	文曲岫玉笔	2		内功	会心,化劲,御劲		PVP				
6	1546	149	1	6	慈隐医龙笔	2		治疗	会心,化劲,御劲		PVP				
6	1547	149	1	6	文曲岫玉笔	2		内功	会心,化劲,御劲		PVP				
6	1548	130	1	6	飞羽	2		内功	化劲,御劲,破防		PVP				
6	1549	130	1	6	炙火	2		内功	化劲,御劲,破防		PVP				
6	1550	130	1	6	琉华	2		治疗	化劲,御劲		PVP				
6	1551	130	1	6	冰裂	2		治疗	化劲,御劲		PVP				
6	1552	151	1	6	慈隐医龙笔	2		治疗	会心,化劲,御劲		PVP				
6	1553	151	1	6	文曲岫玉笔	2		内功	会心,化劲,御劲		PVP				
6	1554	142	1	6	犀翠	2		内功	无双,破防	副本	PVE		{[平等]}	46	
6	1555	142	1	6	象牙金刚橛	2		治疗		副本			{[掌火]}	46	
6	1556	144	1	6	犀翠	2		内功	无双,破防	副本	PVE		{[平等]}	46	
6	1557	144	1	6	象牙金刚橛	2		治疗		副本			{[掌火]}	46	
6	1558	146	1	6	犀翠	2		内功	无双,破防	副本	PVE		{[平等]}	46	
6	1559	146	1	6	象牙金刚橛	2		治疗		副本			{[掌火]}	46	
6	1586	67	1	1	镶金龙纹棍	5		内功		任务			{悲酥清风}		
6	1587	79	1	1	舍骨棒	5		内功	破防	副本			{[玄悲]}	33	
6	1588	81	1	1	舍骨棒	5		内功	破防	副本			{[玄悲]}	33	
6	1589	83	1	1	舍骨棒	5		内功	破防	副本			{[玄悲]}	33	
6	1590	102	1	1	佛问	5		防御	内防,外防	副本			{[慧钟]}	45	
6	1591	102	1	1	四时木	5		内功		副本			{[鬼影千华]}	43	
6	1592	104	1	1	佛问	5		防御	内防,外防	副本			{[慧钟]}	45	
6	1593	104	1	1	四时木	5		内功		副本			{[鬼影千华]}	43	
6	1594	106	1	1	佛问	5		防御	内防,外防	副本			{[慧钟]}	45	
6	1595	106	1	1	四时木	5		内功		副本			{[鬼影千华]}	43	
6	1596	107	1	1	须弥柱	5		内功	无双,破防	副本	PVE		{[水中月、镜中花、空中云]}	45	
6	1597	109	1	1	须弥柱	5		内功	无双,破防	副本	PVE		{[水中月、镜中花、空中云]}	45	
6	1598	111	1	1	须弥柱	5		内功	无双,破防	副本	PVE		{[水中月、镜中花、空中云]}	45	
6	1599	120	1	1	金刚之手	5		防御	内防,外防	副本			{[尸灵武者]}	44	
6	1600	120	1	1	无量寿佛杖	5		防御	外防	副本			{[道衍]}	42	
6	1601	120	1	1	药师如来杖	5		内功	无双,破防	副本	PVE		{[道衍]}	42	
6	1602	122	1	1	金刚之手	5		防御	内防,外防	副本			{[尸灵武者]}	44	
6	1603	122	1	1	无量寿佛杖	5		防御	外防	副本			{[道衍]}	42	
6	1604	122	1	1	药师如来杖	5		内功	无双,破防	副本	PVE		{[道衍]}	42	
6	1605	124	1	1	金刚之手	5		防御	内防,外防	副本			{[尸灵武者]}	44	
6	1606	124	1	1	无量寿佛杖	5		防御	外防	副本			{[道衍]}	42	
6	1607	124	1	1	药师如来杖	5		内功	无双,破防	副本	PVE		{[道衍]}	42	
6	1608	120	1	1	月华狂骨	5		内功		副本			{[服部胧藏]}	44	
6	1609	120	1	1	黑杀棍	5		内功	破防	副本,贡献度			{[肖红,熊奎、汪莽,卢元霸,齐宗强],[服部胧藏,野村一郎,尸灵武者,谢云流],[李裳秋,方鹤影,程傲,玄阴子,七宝棋盒,道衍],[卫栖梧,沙利亚,阿里曼入教主祭司,阿里曼监察使]},{戊字帮会物资商店}	47,44,42,40	
6	1610	120	1	1	镖师长棍	5		内功	会心,无双,命中	声望	PVE	镖局联盟	{镖局乙字声望商}		尊敬
6	1611	126	1	1	金刚之手	5		防御	内防,外防	副本			{[尸灵武者]}	44	
6	1612	126	1	1	无量寿佛杖	5		防御	外防	副本			{[道衍]}	42	
6	1613	126	1	1	药师如来杖	5		内功	无双,破防	副本	PVE		{[道衍]}	42	
6	1614	122	1	1	月华狂骨	5		内功		副本			{[服部胧藏]}	44	
6	1615	122	1	1	黑杀棍	5		内功	破防	副本			{[肖红,熊奎、汪莽,卢元霸,齐宗强],[服部胧藏,野村一郎,尸灵武者,谢云流],[李裳秋,方鹤影,程傲,玄阴子,七宝棋盒,道衍],[卫栖梧,沙利亚,阿里曼入教主祭司,阿里曼监察使]}	47,44,42,40	
6	1616	124	1	1	月华狂骨	5		内功		副本			{[服部胧藏]}	44	
6	1617	124	1	1	黑杀棍	5		内功	破防	副本			{[肖红,熊奎、汪莽,卢元霸,齐宗强],[服部胧藏,野村一郎,尸灵武者,谢云流],[李裳秋,方鹤影,程傲,玄阴子,七宝棋盒,道衍],[卫栖梧,沙利亚,阿里曼入教主祭司,阿里曼监察使]}	47,44,42,40	
6	1618	145	1	1	盘龙观空杖	5		内功	化劲,御劲,破防		PVP				
6	1619	145	1	1	天龙破空杖	5		防御	无双,外防,命中		PVE				
6	1620	126	1	1	月华狂骨	5		内功		副本			{[服部胧藏]}	44	
6	1621	126	1	1	黑杀棍	5		内功	破防	副本			{[肖红,熊奎、汪莽,卢元霸,齐宗强],[服部胧藏,野村一郎,尸灵武者,谢云流],[李裳秋,方鹤影,程傲,玄阴子,七宝棋盒,道衍],[卫栖梧,沙利亚,阿里曼入教主祭司,阿里曼监察使]}	47,44,42,40	
6	1622	147	1	1	盘龙观空杖	5		内功	化劲,御劲,破防		PVP				
6	1623	147	1	1	天龙破空杖	5		防御	无双,外防,命中		PVE				
6	1624	149	1	1	盘龙观空杖	5		内功	化劲,御劲,破防		PVP				
6	1625	149	1	1	天龙破空杖	5		防御	无双,外防,命中		PVE				
6	1626	130	1	1	本华	5		内功	化劲,御劲,破防		PVP				
6	1627	130	1	1	化意	5		内功	化劲,御劲,破防		PVP				
6	1628	151	1	1	盘龙观空杖	5		内功	化劲,御劲,破防		PVP				
6	1629	151	1	1	天龙破空杖	5		防御	无双,外防,命中		PVE				
6	1630	142	1	1	阿迦修罗·怨	5		内功	无双,破防	副本	PVE		{[掌火]}	46	
6	1631	142	1	1	阿克陀加·刹	5		防御	无双,内防,外防,命中	副本	PVE		{[镇恶]}	46	
6	1632	144	1	1	阿迦修罗·怨	5		内功	无双,破防	副本	PVE		{[掌火]}	46	
6	1633	144	1	1	阿克陀加·刹	5		防御	无双,内防,外防,命中	副本	PVE		{[镇恶]}	46	
6	1634	146	1	1	阿迦修罗·怨	5		内功	无双,破防	副本	PVE		{[掌火]}	46	
6	1635	146	1	1	阿克陀加·刹	5		防御	无双,内防,外防,命中	副本	PVE		{[镇恶]}	46	
6	1662	67	1	3	百炼寒铁剑	3		外功		任务			{悲酥清风}		
6	1663	67	1	3	百炼银龙剑	3		内功		任务			{黑市交易}		
6	1664	77	1	3	巽风剑	3		外功		任务			{伪冒的中原人}		
6	1665	77	1	3	离火剑	3		内功		任务			{《玄秘谱》遗失！}		
6	1666	78	1	3	循天	3		内功	破防	副本			{[方宇谦]}	33	
6	1667	79	1	3	随风鸣剑	3		外功	破防	副本			{[柳随风]}	33	
6	1668	80	1	3	循天	3		内功	破防	副本			{[方宇谦]}	33	
6	1669	81	1	3	随风鸣剑	3		外功	破防	副本			{[柳随风]}	33	
6	1670	82	1	3	循天	3		内功	破防	副本			{[方宇谦]}	33	
6	1671	83	1	3	随风鸣剑	3		外功	破防	副本			{[柳随风]}	33	
6	1672	84	1	3	循天	3		内功	破防	副本			{[方宇谦]}	33	
6	1673	102	1	3	血弦剑	3		外功	会心	副本			{[千叶佛像]}	45	
6	1674	102	1	3	云笈	3		内功	会心	副本			{[鬼影千华]}	43	
6	1675	104	1	3	血弦剑	3		外功	会心	副本			{[千叶佛像]}	45	
6	1676	104	1	3	云笈	3		内功	会心	副本			{[鬼影千华]}	43	
6	1677	106	1	3	血弦剑	3		外功	会心	副本			{[千叶佛像]}	45	
6	1678	106	1	3	云笈	3		内功	会心	副本			{[鬼影千华]}	43	
6	1679	107	1	3	鼎器	3		外功	无双,破防	副本	PVE		{[梅剑雄]}	43	
6	1680	107	1	3	参同契	3		内功	无双,破防	副本	PVE		{[梅剑雄]}	43	
6	1681	109	1	3	鼎器	3		外功	无双,破防	副本	PVE		{[梅剑雄]}	43	
6	1682	109	1	3	参同契	3		内功	无双,破防	副本	PVE		{[梅剑雄]}	43	
6	1683	111	1	3	鼎器	3		外功	无双,破防	副本	PVE		{[梅剑雄]}	43	
6	1684	111	1	3	参同契	3		内功	无双,破防	副本	PVE		{[梅剑雄]}	43	
6	1685	120	1	3	侠士的配剑	3		外功	会心,无双	副本	PVE		{[阿里曼监察使]}	40	
6	1686	120	1	3	安纲	3		内功	会心,无双	副本	PVE		{[野村一郎]}	44	
6	1687	120	1	3	湛兮	3		内功	无双,破防	副本	PVE		{[玄阴子]}	42	
6	1688	120	1	3	渊兮	3		外功	无双,破防	副本	PVE		{[玄阴子]}	42	
6	1689	122	1	3	侠士的配剑	3		外功	会心,无双	副本	PVE		{[阿里曼监察使]}	40	
6	1690	122	1	3	安纲	3		内功	会心,无双	副本	PVE		{[野村一郎]}	44	
6	1691	122	1	3	湛兮	3		内功	无双,破防	副本	PVE		{[玄阴子]}	42	
6	1692	122	1	3	渊兮	3		外功	无双,破防	副本	PVE		{[玄阴子]}	42	
6	1693	124	1	3	侠士的配剑	3		外功	会心,无双	副本	PVE		{[阿里曼监察使]}	40	
6	1694	124	1	3	安纲	3		内功	会心,无双	副本	PVE		{[野村一郎]}	44	
6	1695	124	1	3	湛兮	3		内功	无双,破防	副本	PVE		{[玄阴子]}	42	
6	1696	124	1	3	渊兮	3		外功	无双,破防	副本	PVE		{[玄阴子]}	42	
6	1697	120	1	3	黛雪剑	3		外功	破防	副本,贡献度			{[肖红,熊奎、汪莽,卢元霸,齐宗强],[服部胧藏,野村一郎,尸灵武者,谢云流],[李裳秋,方鹤影,程傲,玄阴子,七宝棋盒,道衍],[卫栖梧,沙利亚,阿里曼入教主祭司,阿里曼监察使]},{戊字帮会物资商店}	47,44,42,40	
6	1698	120	1	3	止水剑	3		内功	破防	副本,贡献度			{[肖红,熊奎、汪莽,卢元霸,齐宗强],[服部胧藏,野村一郎,尸灵武者,谢云流],[李裳秋,方鹤影,程傲,玄阴子,七宝棋盒,道衍],[卫栖梧,沙利亚,阿里曼入教主祭司,阿里曼监察使]},{戊字帮会物资商店}	47,44,42,40	
6	1699	120	1	3	镖师锐剑	3		内功	会心,无双,命中	声望	PVE	镖局联盟	{镖局乙字声望商}		尊敬
6	1700	120	1	3	镖师钝剑	3		外功	无双,命中	声望	PVE	镖局联盟	{镖局乙字声望商}		尊敬
6	1701	126	1	3	侠士的配剑	3		外功	会心,无双	副本	PVE		{[阿里曼监察使]}	40	
6	1702	126	1	3	安纲	3		内功	会心,无双	副本	PVE		{[野村一郎]}	44	
6	1703	126	1	3	湛兮	3		内功	无双,破防	副本	PVE		{[玄阴子]}	42	
6	1704	126	1	3	渊兮	3		外功	无双,破防	副本	PVE		{[玄阴子]}	42	
6	1705	122	1	3	黛雪剑	3		外功	破防	副本			{[肖红,熊奎、汪莽,卢元霸,齐宗强],[服部胧藏,野村一郎,尸灵武者,谢云流],[李裳秋,方鹤影,程傲,玄阴子,七宝棋盒,道衍],[卫栖梧,沙利亚,阿里曼入教主祭司,阿里曼监察使]}	47,44,42,40	
6	1706	122	1	3	止水剑	3		内功	破防	副本			{[肖红,熊奎、汪莽,卢元霸,齐宗强],[服部胧藏,野村一郎,尸灵武者,谢云流],[李裳秋,方鹤影,程傲,玄阴子,七宝棋盒,道衍],[卫栖梧,沙利亚,阿里曼入教主祭司,阿里曼监察使]}	47,44,42,40	
6	1707	124	1	3	黛雪剑	3		外功	破防	副本			{[肖红,熊奎、汪莽,卢元霸,齐宗强],[服部胧藏,野村一郎,尸灵武者,谢云流],[李裳秋,方鹤影,程傲,玄阴子,七宝棋盒,道衍],[卫栖梧,沙利亚,阿里曼入教主祭司,阿里曼监察使]}	47,44,42,40	
6	1708	124	1	3	止水剑	3		内功	破防	副本			{[肖红,熊奎、汪莽,卢元霸,齐宗强],[服部胧藏,野村一郎,尸灵武者,谢云流],[李裳秋,方鹤影,程傲,玄阴子,七宝棋盒,道衍],[卫栖梧,沙利亚,阿里曼入教主祭司,阿里曼监察使]}	47,44,42,40	
6	1709	145	1	3	无名雪剑	3		内功	会心,化劲,御劲		PVP				
6	1710	145	1	3	断秋水	3		外功	会心,化劲,御劲		PVP				
6	1711	126	1	3	黛雪剑	3		外功	破防	副本			{[肖红,熊奎、汪莽,卢元霸,齐宗强],[服部胧藏,野村一郎,尸灵武者,谢云流],[李裳秋,方鹤影,程傲,玄阴子,七宝棋盒,道衍],[卫栖梧,沙利亚,阿里曼入教主祭司,阿里曼监察使]}	47,44,42,40	
6	1712	126	1	3	止水剑	3		内功	破防	副本			{[肖红,熊奎、汪莽,卢元霸,齐宗强],[服部胧藏,野村一郎,尸灵武者,谢云流],[李裳秋,方鹤影,程傲,玄阴子,七宝棋盒,道衍],[卫栖梧,沙利亚,阿里曼入教主祭司,阿里曼监察使]}	47,44,42,40	
6	1713	147	1	3	无名雪剑	3		内功	会心,化劲,御劲		PVP				
6	1714	147	1	3	断秋水	3		外功	会心,化劲,御劲		PVP				
6	1715	149	1	3	无名雪剑	3		内功	会心,化劲,御劲		PVP				
6	1716	149	1	3	断秋水	3		外功	会心,化劲,御劲		PVP				
6	1717	130	1	3	虚无	3		内功	化劲,御劲,破防		PVP				
6	1718	130	1	3	紫虚	3		内功	化劲,御劲,破防		PVP				
6	1719	130	1	3	炙乌	3		外功	化劲,御劲,破防		PVP				
6	1720	130	1	3	紫穆	3		外功	化劲,御劲,破防		PVP				
6	1721	151	1	3	无名雪剑	3		内功	会心,化劲,御劲		PVP				
6	1722	151	1	3	断秋水	3		外功	会心,化劲,御劲		PVP				
6	1723	142	1	3	斩风	3		内功	会心,无双	副本	PVE		{[王海银]}	46	
6	1724	144	1	3	斩风	3		内功	会心,无双	副本	PVE		{[王海银]}	46	
6	1725	146	1	3	斩风	3		内功	会心,无双	副本	PVE		{[王海银]}	46	
6	1726	147	1	3	尼苏姆婆·分海	3		外功	无双,破防	副本	PVE		{[风火云三使]}	46	
6	1727	149	1	3	尼苏姆婆·分海	3		外功	无双,破防	副本	PVE		{[风火云三使]}	46	
6	1730	151	1	3	尼苏姆婆·分海	3		外功	无双,破防	副本	PVE		{[风火云三使]}	46	
6	1761	61	1	2	假夜眩火枪	1		外功		任务			{影之寒光刃}		
6	1762	67	1	2	虎踞吞风枪	1		外功		任务			{黑市交易}		
6	1763	77	1	2	印心泣龙枪	1		防御	招架,外防	任务			{《玄秘谱》遗失！}		
6	1764	79	1	2	鸟云泽兵	1		外功	破防	副本			{[孙敬萧]}	33	
6	1765	81	1	2	鸟云泽兵	1		外功	破防	副本			{[孙敬萧]}	33	
6	1766	83	1	2	鸟云泽兵	1		外功	破防	副本			{[孙敬萧]}	33	
6	1767	102	1	2	鹤虎鎏金镗	1		外功		副本			{[慧钟]}	45	
6	1768	102	1	2	鸟云山兵	1		防御	外防	副本			{[范霸]}	36	
6	1769	104	1	2	鹤虎鎏金镗	1		外功		副本			{[慧钟]}	45	
6	1770	104	1	2	鸟云山兵	1		防御	外防	副本			{[范霸]}	36	
6	1771	106	1	2	鹤虎鎏金镗	1		外功		副本			{[慧钟]}	45	
6	1772	106	1	2	鸟云山兵	1		防御	外防	副本			{[范霸]}	36	
6	1773	107	1	2	丈八蛇矛	1		外功	无双,破防	副本	PVE		{[朴宗资]}	36	
6	1774	109	1	2	丈八蛇矛	1		外功	无双,破防	副本	PVE		{[朴宗资]}	36	
6	1775	111	1	2	丈八蛇矛	1		外功	无双,破防	副本	PVE		{[朴宗资]}	36	
6	1776	120	1	2	阿里曼追魂枪	1		外功	无双,破防	副本	PVE		{[阿里曼入教主祭司]}	40	
6	1777	120	1	2	流涂长斧	1		防御	拆招,招架,外防	副本			{[卢元霸]}	47	
6	1778	120	1	2	方天画戟	1		防御	外防	副本			{[程傲]}	42	
6	1779	120	1	2	青龙刀	1		外功	会心,无双	副本	PVE		{[程傲]}	42	
6	1780	122	1	2	阿里曼追魂枪	1		外功	无双,破防	副本	PVE		{[阿里曼入教主祭司]}	40	
6	1781	122	1	2	流涂长斧	1		防御	拆招,招架,外防	副本			{[卢元霸]}	47	
6	1782	122	1	2	方天画戟	1		防御	外防	副本			{[程傲]}	42	
6	1783	122	1	2	青龙刀	1		外功	会心,无双	副本	PVE		{[程傲]}	42	
6	1784	124	1	2	阿里曼追魂枪	1		外功	无双,破防	副本	PVE		{[阿里曼入教主祭司]}	40	
6	1785	124	1	2	流涂长斧	1		防御	拆招,招架,外防	副本			{[卢元霸]}	47	
6	1786	124	1	2	方天画戟	1		防御	外防	副本			{[程傲]}	42	
6	1787	124	1	2	青龙刀	1		外功	会心,无双	副本	PVE		{[程傲]}	42	
6	1788	120	1	2	横江锁	1		外功	破防	副本,贡献度			{[肖红,熊奎、汪莽,卢元霸,齐宗强],[服部胧藏,野村一郎,尸灵武者,谢云流],[李裳秋,方鹤影,程傲,玄阴子,七宝棋盒,道衍],[卫栖梧,沙利亚,阿里曼入教主祭司,阿里曼监察使]},{戊字帮会物资商店}	47,44,42,40	
6	1789	120	1	2	镖师斩马刀	1		外功	会心,无双,命中	声望	PVE	镖局联盟	{镖局乙字声望商}		尊敬
6	1790	126	1	2	阿里曼追魂枪	1		外功	无双,破防	副本	PVE		{[阿里曼入教主祭司]}	40	
6	1791	126	1	2	流涂长斧	1		防御	拆招,招架,外防	副本			{[卢元霸]}	47	
6	1792	126	1	2	方天画戟	1		防御	外防	副本			{[程傲]}	42	
6	1793	126	1	2	青龙刀	1		外功	会心,无双	副本	PVE		{[程傲]}	42	
6	1794	122	1	2	横江锁	1		外功	破防	副本			{[肖红,熊奎、汪莽,卢元霸,齐宗强],[服部胧藏,野村一郎,尸灵武者,谢云流],[李裳秋,方鹤影,程傲,玄阴子,七宝棋盒,道衍],[卫栖梧,沙利亚,阿里曼入教主祭司,阿里曼监察使]}	47,44,42,40	
6	1795	124	1	2	横江锁	1		外功	破防	副本			{[肖红,熊奎、汪莽,卢元霸,齐宗强],[服部胧藏,野村一郎,尸灵武者,谢云流],[李裳秋,方鹤影,程傲,玄阴子,七宝棋盒,道衍],[卫栖梧,沙利亚,阿里曼入教主祭司,阿里曼监察使]}	47,44,42,40	
6	1796	145	1	2	百斩狂澜枪	1		防御	拆招,无双,招架,外防,命中		PVE				
6	1797	145	1	2	傲血贪狼枪	1		外功	化劲,御劲,破防		PVP				
6	1798	126	1	2	横江锁	1		外功	破防	副本			{[肖红,熊奎、汪莽,卢元霸,齐宗强],[服部胧藏,野村一郎,尸灵武者,谢云流],[李裳秋,方鹤影,程傲,玄阴子,七宝棋盒,道衍],[卫栖梧,沙利亚,阿里曼入教主祭司,阿里曼监察使]}	47,44,42,40	
6	1799	147	1	2	百斩狂澜枪	1		防御	拆招,无双,招架,外防,命中		PVE				
6	1800	147	1	2	傲血贪狼枪	1		外功	化劲,御劲,破防		PVP				
6	1801	149	1	2	百斩狂澜枪	1		防御	拆招,无双,招架,外防,命中		PVE				
6	1802	149	1	2	傲血贪狼枪	1		外功	化劲,御劲,破防		PVP				
6	1803	130	1	2	断日枪	1		外功	化劲,御劲,破防		PVP				
6	1804	130	1	2	紫岳枪	1		外功	化劲,御劲,破防		PVP				
6	1805	151	1	2	百斩狂澜枪	1		防御	拆招,无双,招架,外防,命中		PVE				
6	1806	151	1	2	傲血贪狼枪	1		外功	化劲,御劲,破防		PVP				
6	1807	142	1	2	婆哩·噬	1		外功	无双,破防	副本	PVE		{[镇恶]}	46	
6	1808	142	1	2	弗栗多·悍	1		防御	拆招,无双,招架,外防,命中	副本	PVE		{[朱癸]}	46	
6	1809	144	1	2	婆哩·噬	1		外功	无双,破防	副本	PVE		{[镇恶]}	46	
6	1810	144	1	2	弗栗多·悍	1		防御	拆招,无双,招架,外防,命中	副本	PVE		{[朱癸]}	46	
6	1811	146	1	2	婆哩·噬	1		外功	无双,破防	副本	PVE		{[镇恶]}	46	
6	1812	146	1	2	弗栗多·悍	1		防御	拆招,无双,招架,外防,命中	副本	PVE		{[朱癸]}	46	
6	1843	61	1	5	痴水·苍浪	4		内功		任务			{影之寒光刃}		
6	1844	67	1	5	双蝶	4		内功		任务			{黑市交易}		
6	1845	77	1	5	地淩·冽舞	4		治疗	会心	任务			{《玄秘谱》遗失！}		
6	1846	79	1	5	雉子飞	4		内功	破防	副本			{[陌香]}	33	
6	1847	81	1	5	雉子飞	4		内功	破防	副本			{[陌香]}	33	
6	1848	83	1	5	雉子飞	4		内功	破防	副本			{[陌香]}	33	
6	1849	102	1	5	落花风舞	4		内功	无双,破防	副本	PVE		{[范霸]}	36	
6	1850	102	1	5	蓬莱鲛刃	4		治疗		副本			{[煞灵魔尸]}	37	
6	1851	104	1	5	落花风舞	4		内功	无双,破防	副本	PVE		{[范霸]}	36	
6	1852	104	1	5	蓬莱鲛刃	4		治疗		副本			{[煞灵魔尸]}	37	
6	1853	106	1	5	落花风舞	4		内功	无双,破防	副本	PVE		{[范霸]}	36	
6	1854	106	1	5	蓬莱鲛刃	4		治疗		副本			{[煞灵魔尸]}	37	
6	1855	107	1	5	逝川流光	4		内功	无双,破防	副本	PVE		{[杨心羽]}	41	
6	1856	107	1	5	婵娟	4		治疗		副本			{[杨心羽]}	41	
6	1857	109	1	5	逝川流光	4		内功	无双,破防	副本	PVE		{[杨心羽]}	41	
6	1858	109	1	5	婵娟	4		治疗		副本			{[杨心羽]}	41	
6	1859	111	1	5	逝川流光	4		内功	无双,破防	副本	PVE		{[杨心羽]}	41	
6	1860	111	1	5	婵娟	4		治疗		副本			{[杨心羽]}	41	
6	1861	120	1	5	青鸾紫凤	4		治疗		副本			{[李裳秋]}	42	
6	1862	120	1	5	云鹄双羽	4		内功	会心,无双	副本	PVE		{[李裳秋]}	42	
6	1863	122	1	5	青鸾紫凤	4		治疗		副本			{[李裳秋]}	42	
6	1864	122	1	5	云鹄双羽	4		内功	会心,无双	副本	PVE		{[李裳秋]}	42	
6	1865	124	1	5	青鸾紫凤	4		治疗		副本			{[李裳秋]}	42	
6	1866	124	1	5	云鹄双羽	4		内功	会心,无双	副本	PVE		{[李裳秋]}	42	
6	1867	120	1	5	魅惑双剑	4		内功	无双,破防	副本	PVE		{[沙利亚]}	40	
6	1868	120	1	5	赤青莲华	4		治疗		副本			{[熊奎、汪莽]}	47	
6	1869	120	1	5	恶蛟双钩	4		内功	破防	副本,贡献度			{[肖红,熊奎、汪莽,卢元霸,齐宗强],[服部胧藏,野村一郎,尸灵武者,谢云流],[李裳秋,方鹤影,程傲,玄阴子,七宝棋盒,道衍],[卫栖梧,沙利亚,阿里曼入教主祭司,阿里曼监察使]},{戊字帮会物资商店}	47,44,42,40	
6	1870	120	1	5	镖师子母刺	4		内功	会心,无双,命中	声望	PVE	镖局联盟	{镖局乙字声望商}		尊敬
6	1871	126	1	5	青鸾紫凤	4		治疗		副本			{[李裳秋]}	42	
6	1872	126	1	5	云鹄双羽	4		内功	会心,无双	副本	PVE		{[李裳秋]}	42	
6	1873	122	1	5	魅惑双剑	4		内功	无双,破防	副本	PVE		{[沙利亚]}	40	
6	1874	122	1	5	赤青莲华	4		治疗		副本			{[熊奎、汪莽]}	47	
6	1875	122	1	5	恶蛟双钩	4		内功	破防	副本			{[肖红,熊奎、汪莽,卢元霸,齐宗强],[服部胧藏,野村一郎,尸灵武者,谢云流],[李裳秋,方鹤影,程傲,玄阴子,七宝棋盒,道衍],[卫栖梧,沙利亚,阿里曼入教主祭司,阿里曼监察使]}	47,44,42,40	
6	1876	124	1	5	魅惑双剑	4		内功	无双,破防	副本	PVE		{[沙利亚]}	40	
6	1877	124	1	5	赤青莲华	4		治疗		副本			{[熊奎、汪莽]}	47	
6	1878	124	1	5	恶蛟双钩	4		内功	破防	副本			{[肖红,熊奎、汪莽,卢元霸,齐宗强],[服部胧藏,野村一郎,尸灵武者,谢云流],[李裳秋,方鹤影,程傲,玄阴子,七宝棋盒,道衍],[卫栖梧,沙利亚,阿里曼入教主祭司,阿里曼监察使]}	47,44,42,40	
6	1879	145	1	5	轻舞蝶足剑	4		内功	化劲,御劲,破防		PVP				
