ItemID	IconID	SoundID	Name	Desc	Requirement
67535	2328	9	荻花宫后山瑰石·己戌	<Text>text="使用：在荻花宫后山秘境使用，首领牡丹可额外掉落如下装备。\\\n" font=105 </text><Text>text="[傅岩扳指]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2407 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67536	2328	9	荻花宫后山瑰石·己亥	<Text>text="使用：在荻花宫后山秘境使用，首领牡丹可额外掉落如下装备。\\\n" font=105 </text><Text>text="[子牟恋]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2409 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67537	2328	9	荻花宫后山瑰石·庚子	<Text>text="使用：在荻花宫后山秘境使用，首领牡丹可额外掉落如下装备。\\\n" font=105 </text><Text>text="[屠叟链]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2413 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67538	2328	9	荻花宫后山瑰石·庚丑	<Text>text="使用：在荻花宫后山秘境使用，首领牡丹可额外掉落如下装备。\\\n" font=105 </text><Text>text="[云海冥鸿]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2416 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67539	2328	9	荻花宫后山瑰石·庚寅	<Text>text="使用：在荻花宫后山秘境使用，首领牡丹可额外掉落如下装备。\\\n" font=105 </text><Text>text="[穆巢链]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2423 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67540	2328	9	荻花宫后山瑰石·庚卯	<Text>text="使用：在荻花宫后山秘境使用，首领牡丹可额外掉落如下装备。\\\n" font=105 </text><Text>text="[斗奢坠]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2424 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67541	2328	9	英雄荻花宫后山瑰石·甲子	<Text>text="使用：在英雄荻花宫后山秘境使用，首领水烟可额外掉落如下装备。\\\n" font=105 </text><Text>text="[孤城斗]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2360 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67542	2328	9	英雄荻花宫后山瑰石·甲丑	<Text>text="使用：在英雄荻花宫后山秘境使用，首领水烟可额外掉落如下装备。\\\n" font=105 </text><Text>text="[灵吉焰]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2361 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67543	2328	9	英雄荻花宫后山瑰石·甲寅	<Text>text="使用：在英雄荻花宫后山秘境使用，首领水烟可额外掉落如下装备。\\\n" font=105 </text><Text>text="[观鱼乐]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2362 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67544	2328	9	英雄荻花宫后山瑰石·甲卯	<Text>text="使用：在英雄荻花宫后山秘境使用，首领水烟可额外掉落如下装备。\\\n" font=105 </text><Text>text="[龟衔印]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2368 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67545	2328	9	英雄荻花宫后山瑰石·甲辰	<Text>text="使用：在英雄荻花宫后山秘境使用，首领水烟可额外掉落如下装备。\\\n" font=105 </text><Text>text="[抱冰志]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2371 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67546	2328	9	英雄荻花宫后山瑰石·甲巳	<Text>text="使用：在英雄荻花宫后山秘境使用，首领水烟可额外掉落如下装备。\\\n" font=105 </text><Text>text="[西江恨]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2382 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67547	2328	9	英雄荻花宫后山瑰石·甲午	<Text>text="使用：在英雄荻花宫后山秘境使用，首领水烟可额外掉落如下装备。\\\n" font=105 </text><Text>text="[支遁隐]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2384 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67548	2328	9	英雄荻花宫后山瑰石·甲未	<Text>text="使用：在英雄荻花宫后山秘境使用，首领水烟可额外掉落如下装备。\\\n" font=105 </text><Text>text="[冷魂恋]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2387 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67549	2328	9	英雄荻花宫后山瑰石·甲申	<Text>text="使用：在英雄荻花宫后山秘境使用，首领水烟可额外掉落如下装备。\\\n" font=105 </text><Text>text="[荻魂钢·鞋]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=5 this.dwIndex=7728 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67550	2328	9	英雄荻花宫后山瑰石·甲酉	<Text>text="使用：在英雄荻花宫后山秘境使用，首领水烟可额外掉落如下装备。\\\n" font=105 </text><Text>text="[荻魂石·鞋]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=5 this.dwIndex=7731 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67551	2328	9	英雄荻花宫后山瑰石·甲戌	<Text>text="使用：在英雄荻花宫后山秘境使用，首领水烟可额外掉落如下装备。\\\n" font=105 </text><Text>text="[荻魂玉·鞋]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=5 this.dwIndex=7734 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67552	2328	9	英雄荻花宫后山瑰石·甲亥	<Text>text="使用：在英雄荻花宫后山秘境使用，首领罗索斯可额外掉落如下装备。\\\n" font=105 </text><Text>text="[华阳珠]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2366 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67553	2328	9	英雄荻花宫后山瑰石·乙子	<Text>text="使用：在英雄荻花宫后山秘境使用，首领罗索斯可额外掉落如下装备。\\\n" font=105 </text><Text>text="[利弗慧]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2370 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67554	2328	9	英雄荻花宫后山瑰石·乙丑	<Text>text="使用：在英雄荻花宫后山秘境使用，首领罗索斯可额外掉落如下装备。\\\n" font=105 </text><Text>text="[轩鹤相]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2372 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67555	2328	9	英雄荻花宫后山瑰石·乙寅	<Text>text="使用：在英雄荻花宫后山秘境使用，首领罗索斯可额外掉落如下装备。\\\n" font=105 </text><Text>text="[离情迢]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2374 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67556	2328	9	英雄荻花宫后山瑰石·乙卯	<Text>text="使用：在英雄荻花宫后山秘境使用，首领罗索斯可额外掉落如下装备。\\\n" font=105 </text><Text>text="[荐鹗链]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2378 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67557	2328	9	英雄荻花宫后山瑰石·乙辰	<Text>text="使用：在英雄荻花宫后山秘境使用，首领罗索斯可额外掉落如下装备。\\\n" font=105 </text><Text>text="[红窗幽梦]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2381 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67558	2328	9	英雄荻花宫后山瑰石·乙巳	<Text>text="使用：在英雄荻花宫后山秘境使用，首领罗索斯可额外掉落如下装备。\\\n" font=105 </text><Text>text="[分鼎雄]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2388 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67559	2328	9	英雄荻花宫后山瑰石·乙午	<Text>text="使用：在英雄荻花宫后山秘境使用，首领罗索斯可额外掉落如下装备。\\\n" font=105 </text><Text>text="[星桥石]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2392 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67560	2328	9	英雄荻花宫后山瑰石·乙未	<Text>text="使用：在英雄荻花宫后山秘境使用，首领罗索斯可额外掉落如下装备。\\\n" font=105 </text><Text>text="[荻魂钢·腰带]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=5 this.dwIndex=7727 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67561	2328	9	英雄荻花宫后山瑰石·乙申	<Text>text="使用：在英雄荻花宫后山秘境使用，首领罗索斯可额外掉落如下装备。\\\n" font=105 </text><Text>text="[荻魂石·腰带]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=5 this.dwIndex=7730 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67562	2328	9	英雄荻花宫后山瑰石·乙酉	<Text>text="使用：在英雄荻花宫后山秘境使用，首领罗索斯可额外掉落如下装备。\\\n" font=105 </text><Text>text="[荻魂玉·腰带]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=5 this.dwIndex=7733 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67563	2328	9	英雄荻花宫后山瑰石·乙戌	<Text>text="使用：在英雄荻花宫后山秘境使用，首领提坦德亚罗可额外掉落如下装备。\\\n" font=105 </text><Text>text="[燕然功]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2365 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67564	2328	9	英雄荻花宫后山瑰石·乙亥	<Text>text="使用：在英雄荻花宫后山秘境使用，首领提坦德亚罗可额外掉落如下装备。\\\n" font=105 </text><Text>text="[雀罗门]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2369 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67565	2328	9	英雄荻花宫后山瑰石·丙子	<Text>text="使用：在英雄荻花宫后山秘境使用，首领提坦德亚罗可额外掉落如下装备。\\\n" font=105 </text><Text>text="[优波戒]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2373 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67566	2328	9	英雄荻花宫后山瑰石·丙丑	<Text>text="使用：在英雄荻花宫后山秘境使用，首领提坦德亚罗可额外掉落如下装备。\\\n" font=105 </text><Text>text="[闻弓雁]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2375 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67567	2328	9	英雄荻花宫后山瑰石·丙寅	<Text>text="使用：在英雄荻花宫后山秘境使用，首领提坦德亚罗可额外掉落如下装备。\\\n" font=105 </text><Text>text="[露桐戒]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2377 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67568	2328	9	英雄荻花宫后山瑰石·丙卯	<Text>text="使用：在英雄荻花宫后山秘境使用，首领提坦德亚罗可额外掉落如下装备。\\\n" font=105 </text><Text>text="[玉山倾]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2380 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67569	2328	9	英雄荻花宫后山瑰石·丙辰	<Text>text="使用：在英雄荻花宫后山秘境使用，首领提坦德亚罗可额外掉落如下装备。\\\n" font=105 </text><Text>text="[灵源道]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2386 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67570	2328	9	英雄荻花宫后山瑰石·丙巳	<Text>text="使用：在英雄荻花宫后山秘境使用，首领提坦德亚罗可额外掉落如下装备。\\\n" font=105 </text><Text>text="[合浦珠]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=8 this.dwIndex=2393 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67571	2328	9	英雄荻花宫后山瑰石·丙午	<Text>text="使用：在英雄荻花宫后山秘境使用，首领提坦德亚罗可额外掉落如下装备。\\\n" font=105 </text><Text>text="[荻魂钢·衣]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=5 this.dwIndex=7726 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67572	2328	9	英雄荻花宫后山瑰石·丙未	<Text>text="使用：在英雄荻花宫后山秘境使用，首领提坦德亚罗可额外掉落如下装备。\\\n" font=105 </text><Text>text="[荻魂石·衣]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=5 this.dwIndex=7729 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67573	2328	9	英雄荻花宫后山瑰石·丙申	<Text>text="使用：在英雄荻花宫后山秘境使用，首领提坦德亚罗可额外掉落如下装备。\\\n" font=105 </text><Text>text="[荻魂玉·衣]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=5 this.dwIndex=7732 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67574	2328	9	英雄荻花宫后山瑰石·丙酉	<Text>text="使用：在英雄荻花宫后山秘境使用，首领牡丹可额外掉落如下装备。\\\n" font=105 </text><Text>text="[青藜辉]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=6 this.dwIndex=2787 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67575	2328	9	英雄荻花宫后山瑰石·丙戌	<Text>text="使用：在英雄荻花宫后山秘境使用，首领牡丹可额外掉落如下装备。\\\n" font=105 </text><Text>text="[征虏]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=6 this.dwIndex=2788 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67576	2328	9	英雄荻花宫后山瑰石·丙亥	<Text>text="使用：在英雄荻花宫后山秘境使用，首领牡丹可额外掉落如下装备。\\\n" font=105 </text><Text>text="[秦骜]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=6 this.dwIndex=2789 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67577	2328	9	英雄荻花宫后山瑰石·丁子	<Text>text="使用：在英雄荻花宫后山秘境使用，首领牡丹可额外掉落如下装备。\\\n" font=105 </text><Text>text="[画荻殇]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=6 this.dwIndex=2790 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67578	2328	9	英雄荻花宫后山瑰石·丁丑	<Text>text="使用：在英雄荻花宫后山秘境使用，首领牡丹可额外掉落如下装备。\\\n" font=105 </text><Text>text="[花月心]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=6 this.dwIndex=2791 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67579	2328	9	英雄荻花宫后山瑰石·丁寅	<Text>text="使用：在英雄荻花宫后山秘境使用，首领牡丹可额外掉落如下装备。\\\n" font=105 </text><Text>text="[尘絮思]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=6 this.dwIndex=2792 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67580	2328	9	英雄荻花宫后山瑰石·丁卯	<Text>text="使用：在英雄荻花宫后山秘境使用，首领牡丹可额外掉落如下装备。\\\n" font=105 </text><Text>text="[昙始杖]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=6 this.dwIndex=2793 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67581	2328	9	英雄荻花宫后山瑰石·丁辰	<Text>text="使用：在英雄荻花宫后山秘境使用，首领牡丹可额外掉落如下装备。\\\n" font=105 </text><Text>text="[须浮解空]" name="iteminfolink" eventid=513 script="this.nVersion=0 this.dwTabType=6 this.dwIndex=2794 this.OnItemLButtonDown=function() OnItemLinkDown(this) end" font=100 r=255 g=40 b=255 </text><Text>text="。" font=100 </text>	
67582	365	7	乌骨血书	<Text>text="使用：阅读。\\\n" font=105 </text><Text>text="从乌骨身上获得的一封血书，其中必有隐情。" font=100 </text>	
67583	562	1	软筋蛊解药	<Text>text="使用：右键点击，对被关押的镇民使用。\\\n" font=105 </text><Text>text="可以帮助被下了软筋蛊的人解蛊。" font=100 </text>	
67584	179	1	鳄鱼肉	<Text>text="鲜美的鳄鱼肉。" font=100 </text>	
67585	236	1	清心泉水	<Text>text="清心泉荷叶上的露水。" font=100 </text>	
67586	49	1	伪装衣物	<Text>text="使用：右键点击使用。\\\n" font=105 </text><Text>text="可伪装成叛逃恶人，潜入回龙镇。" font=100 </text>	
67587	127	1	兵器	<Text>text="叛逃恶人的兵器。" font=100 </text>	
67588	693	1	防具	<Text>text="叛逃恶人使用的防具。" font=100 </text>	
67589	294	1	红衣密函	<Text>text="红衣教教主阿萨辛的密函。" font=100 </text>	
67590	309	1	套索	<Text>text="使用：右键点击，对小羊羔使用。\\\n" font=105 </text><Text>text="用来套小羊羔的套索。" font=100 </text>	
67591	73	1	野狼王之颅	<Text>text="野狼王的头颅。" font=100 </text>	
67592	111	1	空瓶子	<Text>text="一只空瓶子，可以用来盛水。" font=100 </text>	
67593	105	1	番茄鲜汤	<Text>text="使用：制作酸汤鱼的过程中加入。\\\n" font=105 </text><Text>text="一钵香喷喷的番茄汤。" font=100 </text>	
67594	225	1	艾纳香	<Text>text="一种珍稀药草，是鹿族常用的配药材料。" font=100 </text>	
67595	168	1	鱼片	<Text>text="使用：制作酸汤鱼的过程中加入。\\\n" font=105 </text><Text>text="鲜鱼片，做酸汤鱼用的主要食材。" font=100 </text>	
67596	1398	1	油	<Text>text="使用：做酸汤鱼的过程中加入。\\\n" font=105 </text><Text>text="上好的菜籽油，可以用来烹调各种美味。" font=100 </text>	
67597	265	1	配料	<Text>text="使用：制作酸汤鱼的过程中加入。\\\n" font=105 </text><Text>text="做酸汤鱼用到的配料，非常丰盛。" font=100 </text>	
67598	685	1	剪刀	<Text>text="一把大剪刀，可以用来修建枯弱的茶树枝。" font=100 </text>	
67599	173	1	一桶清水	<Text>text="满满的一桶清水，可以用来灌溉茶园。" font=100 </text>	
67600	242	7	亲笔情信	<Text>text="狼族族长之子刹腾为确奈写的亲笔情信。" font=100 </text>	
67601	299	1	解蛊之法	<Text>text="神木谷的祭司长老写下的密信，可解雪狼刹身上的蛊毒。" font=100 </text>	
67602	569	1	玄火丸	<Text>text="使用：乘孔雀飞行时对乌蒙后山中的天一教使用。\\\n" font=105 </text><Text>text="一种特质的弹丸，扔出后有很强的爆破性。" font=100 </text>	
67603	253	1	解蛊之药	<Text>text="使用：对雪狼刹使用。\\\n" font=105 </text><Text>text="灵蝎使依照神木谷祭司长老的解蛊之法配制出的解药。" font=100 </text>	
67604	734	1	蛊虫	<Text>text="天一营地中发现的神秘蛊虫。" font=100 </text>	
67605	221	1	观音草	<Text>text="使用：对被迷惑的蛮族士兵使用，可帮他们解除迷惑。\\\n" font=105 </text><Text>text="一种野草，可以作为临时的解毒药物使用。" font=100 </text>	
67606	572	1	新建		
67607	144	1	机甲碎片	<Text>text="神秘的机甲碎片。" font=100 </text>	
67608	591	1	蛮族旗帜	<Text>text="九黎部落的旗帜，上面印有奇怪的图腾。" font=100 </text>	
67609	113	1	火把	<Text>text="一只正在熊熊燃烧的火把。" font=100 </text>	
67610	1347	1	神木果	<Text>text="神木谷的奇异果实，有着令人难以置信的神效。" font=100 </text>	
67611	305	1	英雄令	<Text>text="巴蜀王家发布的英雄令，可用它在屠龙大会上换取丰厚的奖励。" font=100 </text>	
67612	294	1	计划书	<Text>text="使用：右键点击可接受任务。\\\n" font=105 </text><Text>text="红衣教的计划书。" font=100 </text>	
67613	699	1	九霞琉璃镯	<Text>text="疑似白玉衣冠冢里的陪葬之物，不知真伪。" font=100 </text>	
67614	296	1	套马索	<Text>text="使用：抓住那匹马\\\n" font=105 </text><Text>text="居家旅行，套马必备物品" font=100 </text>	
67615	302	1	破旧的风筝		
67616	175	1	红衣教秘数一	<Text>text="上面写着三个字：“三四二”。" font=100 </text>	
67617	1246	1	红衣教密文碎片	<Text>text="这是一些奇怪的成语。" font=100 </text>	
67618	202	1	霹雳烈火弹	<Text>text="使用：在红衣教哨塔附近使用，摧毁哨塔。\\\n" font=105 </text><Text>text="一种燃烧后可发生爆炸的神奇弹丸。" font=100 </text>	
67619	138	1	九黎贡茶	<Text>text="刚刚制好的上等九黎贡茶。" font=100 </text>	
67620	1242	1	明细单		
67621	682	1	红衣教密文	<Text>text="这上面写着六个成语，共二十四个字。" font=100 </text>	
67622	1397	1	废弃		
67623	2681	1	英雄宴请帖		
67624	238	9	萧倩的坛子	<Text>text="萧倩藏于幽风古墓上层的坛子，赶紧把它带去给在黑龙沼的采臣吧！" font=100 </text>	
67625	377	1	网	<Text>text="捕捉大公鸡的网。" font=100 </text>	
67626	734	1	剧毒花蜈蚣	<Text>text="一种毒性猛烈的花斑蜈蚣。" font=100 </text>	
67627	572	1	新建		
67628	2729	1	引蝶笛	<Text>text="使用：点击使用。\\\n" font=105 </text><Text>text="苗族特色的虫笛，散发出花粉的香味。" font=100 </text>	
67629	2822	15	鲅鱼	<Text>text="又名马鲛，肉质坚实紧密，味道鲜美，营养丰富。有补气、平咳作用，具提神和防衰老等食疗功能。" font=100 </text>	
67630	2821	15	鲮鱼	<Text>text="肉细嫩、味鲜美。味甘、性平、无毒，入肝、肾、脾、胃四经，具健筋骨、活血行气、逐水利温之功效。" font=100 </text>	
67631	2820	15	鳙鱼	<Text>text="又称鲢胖头，性温、味甘，暖胃、益人；具疏肝解郁、健脾利肺、补虚弱、祛风寒、益筋骨之功效。" font=100 </text>	
67632	2816	15	鲋鱼	<Text>text="学名黑鲷，肉鲜质鲜美，为上佳之鲜品；性甘、温、无毒，具多种食疗功效。" font=100 </text>	
67633	2822	15	鲚鱼	<Text>text="一名凤鲚，性甘、咸、寒，入脾、胃、心三经，可补气健脾、泻火解毒等。" font=100 </text>	
67634	168	15	鳊鱼	<Text>text="即武昌鱼，肉细嫩肥滑，味道鲜美；性温、味甘，具补虚，益脾，养血，祛风，健胃之功效。" font=100 </text>	
67635	2821	15	鳡鱼	<Text>text="肉质鲜美，入药鲜用，具有暖中、益胃、止呕之功效，主治脾胃虚弱、反胃吐食等症，宜常服。" font=100 </text>	
67636	2823	15	鲑鱼	<Text>text="富含蛋白质，肉味鲜美；有补虚劳、健脾胃、暖胃和中之功效，可治消瘦、水肿、消化不良等症。" font=100 </text>	
67637	2823	15	鳟鱼	<Text>text="味甘微温，可益脾暖胃，用于脾胃虚弱或虚寒、少食腹泻等。宜与生姜、胡椒等温中健胃之品煮汤服，亦可煎熟食。" font=100 </text>	
67638	168	15	白鱼	<Text>text="塞外鱼鲜上品，少刺多肉、肥美味鲜；性平、味甘，归脾、胃、肝经，具开胃、健脾、消食、利水之功效。" font=100 </text>	
67639	2820	15	花鱼	<Text>text="肉质鲜嫩，味甘、性平，具化痰、止血、镇静之功效，主治急、慢性支气管炎等症。" font=100 </text>	
67640	2824	15	鲟鱼	<Text>text="体形大、寿命长、最古老的一种鱼类，素有水中“熊猫”之称。肉味鲜美、骨软、营养价值高，具较高观赏价值及经济价值。" font=100 </text>	
67641	2674	15	大黄鱼	<Text>text="筵席佳肴，肉质鲜嫩味美，亦可干制成各种名贵食品。味甘咸、性平，入肝、肾二经；有和胃止血、益肾补虚、健脾开胃、安神止痢、益气填精之功效。" font=100 </text>	
67642	2824	15	罗非鱼	<Text>text="味鲜、肉嫩，红烧、清烹均味道俱佳。含有多种不饱和脂肪酸和丰富的蛋白质，具较高食用及营养价值。" font=100 </text>	
67643	737	15	带鱼	<Text>text="又叫刀鱼，性温、味甘、咸，归肝、脾经；具补脾、益气、暖胃、养肝、泽肤、补气、养血、健美之功用。" font=100 </text>	
67644	737	15	泥鳅	<Text>text="味甘、性平，归脾、肝、肾经，暖中益气，可补益脾肾、利水、解毒。" font=100 </text>	
67645	2674	15	雅罗鱼	<Text>text="肉多刺少、鲜嫩肥美，含有丰富的蛋白质和无机盐。" font=100 </text>	
67646	2816	15	鳇鱼	<Text>text="濒危珍稀，全身是宝；肉厚刺少，味美而鲜，唇制鱼唇，骨制鱼骨，鳔制鱼肚，鳍制鱼翅，鱼料制酱，皆为水产珍品。" font=100 </text>	
